class,precision,sensitivity,f1,specificity,accuracy,mcc,dor,TP,FP,FN,TN,anno_set,classifier,metric_type,organ,magnification,model,dropoutFraction,layerDepth,numberOfEpochs,trainPercent,validationPercent,patience,checkPointAccuracy,augmentColor,augmentGeometry,balanceClasses,elasticDeform,fixedDataSeed,augmentation,overlapPredict,pretrained,focalLoss,filterSize,kernelIncrease,normalization,magLayers,model_name,backbone_name,encoder_freeze,decoder_use_batchnorm,middleBlocks,loss,optimizer,learningRate,useFP16,useAllGPUs,time_evaluated,balance only,balance + elastic
Lesions,0.469523923,0.684524085,0.556996644,0.95555788,0.940829476,0.537230323,46.65355676,2662095,3007680,1226877,64668660,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_23_15_21_36_557398_620,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"color, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.878794662,0.96114655,0.918127658,0.979507185,0.977048867,0.906040054,1182.404379,9209638,1270214,372291,60713169,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_413038_720,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"color, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.966626365,0.949561688,0.958018042,0.858614209,0.932442438,0.786032489,114.3286165,55164227,1904594,2930184,11566307,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_413038_720,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"color, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.58437415,0.603557958,0.593811155,0.97533231,0.955129505,0.570154133,60.19541313,2347220,1669419,1541752,66006921,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_413038_720,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"color, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.860612254,0.973781897,0.913706177,0.975618723,0.97537279,0.90174166,1486.223488,9330709,1511234,251220,60472149,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_414569_272,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"color, balance, elastic",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,TRUE
Tissue,0.967248834,0.957949449,0.962576682,0.860115741,0.939533988,0.805497025,140.0744578,55651509,1884367,2442902,11586534,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_414569_272,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"color, balance, elastic",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,TRUE
Lesions,0.70239119,0.575696354,0.63276424,0.9859829,0.963687282,0.61722283,95.4394522,2238867,948626,1650105,66727714,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_414569_272,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"color, balance, elastic",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,TRUE
Background,0.902199925,0.963693845,0.931933563,0.98385072,0.981151902,0.921683183,1617.09254,9234046,1000987,347883,60982396,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_415529_553,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.971452142,0.971998081,0.971725035,0.876815738,0.954081693,0.849605584,247.07609,56467656,1659403,1626755,11811498,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_415529_553,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.801896217,0.660495884,0.724359972,0.990623459,0.972683805,0.713830962,205.5374705,2568650,634570,1320322,67041770,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_415529_553,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.908260552,0.936273896,0.922054502,0.985380711,0.978805766,0.909933787,990.2921811,8971310,906153,610619,61077230,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_416522_463,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"color, geo, balance, elastic",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,TRUE
Tissue,0.962356014,0.973726044,0.968007643,0.83573905,0.947752439,0.826044774,188.5591802,56568041,2212743,1526370,11258158,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_416522_463,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"color, geo, balance, elastic",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,TRUE
Lesions,0.784226015,0.586220729,0.670919243,0.99073134,0.968749595,0.662524355,151.4367848,2279796,627269,1609176,67049071,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_25_0_20_23_416522_463,pixel,Heart,10,Seg_Model,,,30,70,15,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"color, geo, balance, elastic",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,TRUE
Background,0.922454373,0.96544818,0.943461721,0.985479268,0.9824393,0.933412699,1896.343615,10485668,881472,375265,59822907,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_1,pixel,Heart,10,Seg_Model,,,30,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Tissue,0.973917534,0.960222643,0.967021604,0.898637611,0.947760208,0.841944951,214.0147798,54812633,1467936,2270621,13014122,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_1,pixel,Heart,10,Seg_Model,,,30,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Lesions,0.640727251,0.69318651,0.665925339,0.979284644,0.964808398,0.647940032,106.8051517,2510115,1407488,1111010,66536699,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_1,pixel,Heart,10,Seg_Model,,,30,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Background,0.953785134,0.959290882,0.956530086,0.99168373,0.986767709,0.948731724,2809.980065,10418794,504834,442139,60199545,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_2,pixel,Heart,10,Seg_Model,,,20,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Tissue,0.96944609,0.980747051,0.975063827,0.878163173,0.959988032,0.874269162,367.1608618,55984233,1764448,1099021,12717610,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_2,pixel,Heart,10,Seg_Model,,,20,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Lesions,0.791614457,0.632439642,0.703131102,0.991127129,0.972977942,0.693929913,192.2009898,2290143,602860,1330982,67341327,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_2,pixel,Heart,10,Seg_Model,,,20,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Background,0.948977341,0.943152029,0.946055718,0.99092731,0.983676813,0.936445441,1812.059582,10243511,550752,617422,60153627,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_3,pixel,Heart,10,Seg_Model,,,90,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Tissue,0.969222161,0.967074407,0.968147093,0.878953254,0.949242085,0.843291729,213.2745037,55203754,1753006,1879500,12729052,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_3,pixel,Heart,10,Seg_Model,,,90,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Lesions,0.649339104,0.683977217,0.66620823,0.980314401,0.96532007,0.648174525,107.7804512,2476767,1337522,1144358,66606665,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_3,pixel,Heart,10,Seg_Model,,,90,70,15,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Background,0.927344339,0.959750788,0.943269311,0.986546539,0.982479948,0.933105634,1748.576513,10423789,816684,437144,59887695,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_2_single_best,pixel,Heart,10,Seg_Model,,,100,70,15,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"geo, balance",TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.97091989,0.977629061,0.974262925,0.884584221,0.958800375,0.871196053,334.9375889,55806248,1671458,1277006,12810600,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_2_single_best,pixel,Heart,10,Seg_Model,,,100,70,15,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"geo, balance",TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.833322855,0.655205496,0.73360741,0.993015561,0.975922749,0.726911178,270.1728778,2372581,474552,1248544,67469635,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_2_single_best,pixel,Heart,10,Seg_Model,,,100,70,15,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"geo, balance",TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.888550135,0.956400741,0.921227788,0.981455498,0.978100899,0.909360035,1160.957244,9164164,1149451,417765,60833932,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_2_118636_906,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.965530613,0.963116521,0.964322056,0.851719495,0.942148006,0.811493294,149.9890256,55951687,1997472,2142724,11473429,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_2_118636_906,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.694836214,0.590059018,0.638175571,0.985108311,0.963640709,0.621461417,95.21692328,2294723,1007815,1594249,66668525,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_2_118636_906,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.905291942,0.948111283,0.926206983,0.984666713,0.979772281,0.914821895,1173.384581,9084735,950409,497194,61032974,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_7_461461_416,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.971458303,0.967906655,0.969679227,0.877361507,0.950863136,0.840219678,215.7596633,56229967,1652051,1864444,11818850,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_7_461461_416,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.748219234,0.701886257,0.724312543,0.986427546,0.970965123,0.70940821,171.1163704,2729616,918534,1159356,66757806,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_7_461461_416,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.904013255,0.945944705,0.924503768,0.984473274,0.979314657,0.912841251,1109.56194,9063975,962399,517954,61020984,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_12_687712_322,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.974871471,0.96872966,0.971790861,0.89231381,0.954345731,0.852268297,256.7010198,56277779,1450630,1816632,12020271,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_12_687712_322,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.766085234,0.750632815,0.758280309,0.986829385,0.973994091,0.744582783,225.540361,2919190,891339,969782,66785001,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_12_687712_322,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.877871533,0.974159692,0.923512574,0.97904953,0.978394826,0.912645526,1761.746262,9334329,1298581,247600,60684802,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_17_2751_490,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.972303048,0.958797396,0.965502994,0.882213669,0.944381868,0.822632691,174.2934528,55700770,1586688,2393641,11884213,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_17_2751_490,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.695712746,0.652057665,0.673178198,0.983611555,0.965594393,0.655422848,112.4772254,2535834,1109110,1353138,66567230,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_54_17_2751_490,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.911263653,0.937832768,0.924357329,0.98588241,0.97944901,0.912595556,1053.485158,8986247,875056,595682,61108327,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_57_31_286014_280,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.97128036,0.976068748,0.973668667,0.875533493,0.957144769,0.85868808,286.9031028,56704139,1676676,1390272,11794225,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_57_31_286014_280,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.841909019,0.719425853,0.775863173,0.992237065,0.977412074,0.766665784,327.7388383,2797827,525367,1091145,67150973,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_57_31_286014_280,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.905296237,0.930264251,0.917610432,0.984956097,0.977633368,0.904785548,873.3879748,8913726,932472,668203,61050911,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_57_35_748714_459,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.964367609,0.966514903,0.965440062,0.845990109,0.943828247,0.815526958,158.5527071,56149114,2074652,1945297,11396249,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_57_35_748714_459,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.709831754,0.637985822,0.671993901,0.985013389,0.966155363,0.655239946,115.8308224,2481109,1014239,1407863,66662101,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_13_57_35_748714_459,pixel,Heart,10,Seg_Model,,,50,70,15,50,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"color, geo, balance",TRUE,TRUE,,,,,1,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.864615445,0.974758632,0.916389307,0.97640495,0.976184524,0.904767758,1598.060698,9340068,1462501,241861,60520882,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_15_5_45_47423_351,pixel,Heart,10,Seg_Model,,,50,70,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Tissue,0.973851326,0.943595934,0.95848493,0.890735074,0.933645814,0.795955012,136.37772,54817650,1471897,3276761,11999004,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_15_5_45_47423_351,pixel,Heart,10,Seg_Model,,,50,70,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Lesions,0.586754526,0.674900205,0.627748211,0.972685757,0.95650362,0.606441003,73.92753937,2624668,1848528,1264304,65827812,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_15_5_45_47423_351,pixel,Heart,10,Seg_Model,,,50,70,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,2,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Background,0.927702999,0.958296032,0.942751389,0.98663841,0.982337099,0.932483816,1696.766978,10407989,811107,452944,59893272,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_3_single_best,pixel,Heart,10,Seg_Model,,,100,70,15,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"geo, balance",TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Tissue,0.976677223,0.966309927,0.971465916,0.909045524,0.954721821,0.862186486,286.6659054,55160115,1317208,1923139,13164850,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_3_single_best,pixel,Heart,10,Seg_Model,,,100,70,15,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"geo, balance",TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Lesions,0.704114071,0.752291622,0.727405996,0.983151598,0.97147034,0.712805189,177.2177809,2724142,1144751,896983,66799436,Heart_Lesions_10x_Static200618_Cons3,test_heart_mag_3_single_best,pixel,Heart,10,Seg_Model,,,100,70,15,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"geo, balance",TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,TRUE,FALSE
Background,0.881902304,0.94763737,0.913588912,0.980382629,0.975998344,0.900457324,904.4312074,9080194,1215951,501735,60767432,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_15_6_53_411618_219,pixel,Heart,10,Seg_Model,,,50,70,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Tissue,0.947983732,0.945802687,0.946891953,0.776191511,0.91387639,0.719266693,60.52225732,54945850,3014902,3148561,10455999,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_15_6_53_411618_219,pixel,Heart,10,Seg_Model,,,50,70,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Lesions,0.412621149,0.35102387,0.379338224,0.971285489,0.937579494,0.347956934,18.29588423,1365122,1943293,2523850,65733047,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_Seg_Model_2020_7_29_15_6_53_411618_219,pixel,Heart,10,Seg_Model,,,50,70,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,None,TRUE,TRUE,,,,,3,unet,efficientnetb0,FALSE,TRUE,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
Background,0.788059612,0.981595146,0.874244523,0.959190175,0.962189992,0.859425727,1253.545285,9405575,2529531,176354,59453852,Heart_Lesions_10x_Static200618_Cons3,Heart_Lesions_10x_Static200618_Cons3_AE_FCN8_2020_7_31_23_13_16_967326_240,pixel,Heart,10,AE_FCN8,0.2,,30,70,15,15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,geo,TRUE,,,,,,1,,,,,,focal_loss,Adam,0.001,FALSE,TRUE,,FALSE,
